train_end,as_of,val_start,val_end,rank_ic_asof,portfolio_return,benchmark_return,excess_return,top_k,max_weight,min_weight,n_train,n_es,n_pred
2025-11-11,2025-11-25,2025-11-26,2025-11-28,0.052237543125203706,0.01841939614408521,0.011064326748773556,0.007355069395311654,50,0.03921568627450981,0.0007843137254901962,67908,4979,497
2025-12-09,2025-12-23,2025-12-24,2025-12-26,0.18712509982468514,0.06335009850070282,0.02784331796472972,0.0355067805359731,50,0.03921568627450981,0.0007843137254901962,77863,4970,498
2026-01-08,2026-01-22,2026-01-23,2026-01-27,-0.14231416562136007,0.020243806413869747,0.0192351919710001,0.0010086144428696486,50,0.03921568627450981,0.0007843137254901962,87807,4980,495
2026-02-05,2026-02-27,2026-03-02,2026-03-04,-0.19889151678076483,-0.06126046190525759,-0.04729541661613812,-0.013965045289119474,50,0.03921568627450981,0.0007843137254901962,97741,4975,497
2026-03-13,2026-03-27,2026-03-30,2026-04-01,-0.19297403083229658,-0.0027687679505374618,0.0016126418298973988,-0.00438140978043486,50,0.03921568627450981,0.0007843137254901962,107692,4965,497
2026-04-13,2026-04-27,2026-04-28,2026-04-30,,0.0017562995456262011,0.0060800942373033795,-0.004323794691677178,50,0.03921568627450981,0.0007843137254901962,117632,4971,498
