train_end,as_of,val_start,val_end,rank_ic_asof,portfolio_return,benchmark_return,excess_return,top_k,max_weight,min_weight,n_train,n_es,n_pred
2025-10-31,2025-11-14,2025-11-17,2025-11-28,0.03340463302496074,0.0116366806436247,-0.02818216722028255,0.03981884786390725,40,0.04878048780487805,0.0012195121951219512,64429,4972,498
2025-11-28,2025-12-12,2025-12-15,2025-12-26,0.10392385913654749,0.03346329389857382,0.04031470373404189,-0.0068514098354680725,40,0.04878048780487805,0.0012195121951219512,74381,4973,497
2025-12-26,2026-01-13,2026-01-14,2026-01-27,0.056201687336214806,0.08914240202265075,0.04981432543152153,0.03932807659112922,40,0.04878048780487805,0.0012195121951219512,84324,4977,496
2026-01-27,2026-02-10,2026-02-11,2026-03-04,0.22382187160703573,-0.027576141080966076,-0.0069223356080729825,-0.020653805472893094,40,0.04878048780487805,0.0012195121951219512,94278,4953,498
2026-03-04,2026-03-18,2026-03-19,2026-04-01,-0.16444848529428358,-0.03691410700803558,-0.04277639472616812,0.00586228771813254,40,0.04878048780487805,0.0012195121951219512,104210,4970,497
2026-04-01,2026-04-16,2026-04-17,2026-04-30,-0.03595289580538233,0.013992307406162065,0.020712017312295883,-0.006719709906133818,40,0.04878048780487805,0.0012195121951219512,114149,4974,498
