train_end,val_start,val_end,rank_ic,portfolio_ret_mean,equal_weight_ret_mean,excess_vs_equal_mean,win_rate_vs_equal,n_train,n_val
2025-11-06,2025-11-17,2025-11-21,0.12111026862250976,-0.0046600786999802715,-0.016197202712296816,0.01153712401231655,1.0,71393,2488
2025-12-04,2025-12-15,2025-12-19,0.19362753162614868,0.038016780274095066,0.02767584917713552,0.010340931096959546,1.0,81342,2487
2026-01-05,2026-01-14,2026-01-20,-0.0318964948320769,0.006657072292798873,0.026026636969925153,-0.019369564677126284,0.6,91293,2473
2026-02-02,2026-02-11,2026-02-25,0.07920013689393775,0.03037061318185148,0.006718674878713531,0.023651938303137953,0.8,101222,2488
2026-03-10,2026-03-19,2026-03-25,0.05190422965402251,0.013608378760238904,0.0027070285016108707,0.010901350258628035,1.0,111166,2488
2026-04-08,2026-04-17,2026-04-23,0.03455824923435647,0.0011001656646955986,-0.003525051050170231,0.004625216714865829,0.8,121111,2490
