train_end,val_start,val_end,rank_ic,portfolio_ret_mean,equal_weight_ret_mean,excess_vs_equal_mean,win_rate_vs_equal,n_train,n_val
2025-11-06,2025-11-17,2025-11-21,0.09598492119598392,-0.009596613112499784,-0.016197202712296816,0.006600589599797035,0.6,71393,2488
2025-12-04,2025-12-15,2025-12-19,0.1560413986669687,0.04316237297952048,0.02767584917713552,0.015486523802384957,0.8,81342,2487
2026-01-05,2026-01-14,2026-01-20,0.03129157996161226,0.02476127641541665,0.026026636969925153,-0.0012653605545085108,0.4,91293,2473
2026-02-02,2026-02-11,2026-02-25,0.07875928160908405,0.027092384376486013,0.006718674878713531,0.02037370949777248,0.8,101222,2488
2026-03-10,2026-03-19,2026-03-25,0.04300033275622804,0.011393732137888362,0.0027070285016108707,0.008686703636277491,0.8,111166,2488
2026-04-08,2026-04-17,2026-04-23,0.05237948027022471,0.021192851527164654,-0.003525051050170231,0.024717902577334888,1.0,121111,2490
