train_end,as_of,val_start,val_end,rank_ic_asof,portfolio_return,benchmark_return,excess_return,top_k,max_weight,min_weight,n_train,n_es,n_pred
2025-10-31,2025-11-14,2025-11-17,2025-11-28,-0.06167501619061306,-0.00839180267839654,-0.02818216722028255,0.01979036454188601,50,0.03921568627450981,0.0007843137254901962,64429,4972,498
2025-11-28,2025-12-12,2025-12-15,2025-12-26,0.11089386362290773,0.027344606921858996,0.04031470373404189,-0.012970096812182894,50,0.03921568627450981,0.0007843137254901962,74381,4973,497
2025-12-26,2026-01-13,2026-01-14,2026-01-27,0.10242340700814656,0.03700783168139707,0.04981432543152153,-0.012806493750124465,50,0.03921568627450981,0.0007843137254901962,84324,4977,496
2026-01-27,2026-02-10,2026-02-11,2026-03-04,0.261218075736612,-0.0009660761856334426,-0.0069223356080729825,0.00595625942243954,50,0.03921568627450981,0.0007843137254901962,94278,4953,498
2026-03-04,2026-03-18,2026-03-19,2026-04-01,-0.13967723406462684,-0.02858285438729838,-0.04277639472616812,0.014193540338869742,50,0.03921568627450981,0.0007843137254901962,104210,4970,497
2026-04-01,2026-04-16,2026-04-17,2026-04-30,0.02848119738359306,0.019664368804424646,0.020712017312295883,-0.0010476485078712364,50,0.03921568627450981,0.0007843137254901962,114149,4974,498
